SampleID	Cancer	Groups	EXTENDScores
TCGA-CG-5718-01	STAD	TERT expr	0.49237911
TCGA-CG-5719-01	STAD	TERT expr	0.38436817
TCGA-CG-5720-01	STAD	TERT expr	0.473074751
TCGA-CG-5721-01	STAD	TERT expr	0.518894799
TCGA-CG-5722-01	STAD	TERT expr	0.867537445
TCGA-CG-5723-01	STAD	TERT expr	0.432004264
TCGA-CG-5724-01	STAD	TERT expr	0.5305802
TCGA-CG-5726-01	STAD	TERT expr	0.61436511
TCGA-CG-5732-01	STAD	TERT expr	0.388827603
TCGA-CG-5734-01	STAD	TERT expr	0.330970398
TCGA-CH-5738-01	PRAD	TERT expr	0.279161265
TCGA-CH-5739-01	PRAD	TERT expr	0.331851619
TCGA-CH-5740-01	PRAD	TERT expr	0.324327572
TCGA-CH-5741-01	PRAD	TERT expr	0.322552393
TCGA-CH-5744-01	PRAD	TERT expr	0.316720234
TCGA-CH-5746-01	PRAD	TERT expr	0.35599227
TCGA-CH-5748-01	PRAD	TERT expr	0.371808712
TCGA-CH-5750-01	PRAD	TERT expr	0.375648596
TCGA-CH-5751-01	PRAD	TERT expr	0.47248792
TCGA-CH-5752-01	PRAD	TERT expr	0.393282831
TCGA-CH-5753-01	PRAD	TERT expr	0.398782845
TCGA-CH-5754-01	PRAD	TERT expr	0.379346175
TCGA-CH-5761-01	PRAD	TERT expr	0.390887074
TCGA-CH-5762-01	PRAD	TERT expr	0.296486986
TCGA-CH-5763-01	PRAD	TERT expr	0.245685235
TCGA-CH-5764-01	PRAD	TERT expr	0.308727419
TCGA-CH-5765-01	PRAD	TERT expr	0.376312726
TCGA-CH-5766-01	PRAD	TERT expr	0.337415315
TCGA-CH-5767-01	PRAD	TERT expr	0.287510097
TCGA-CH-5768-01	PRAD	TERT expr	0.390490675
TCGA-CH-5772-01	PRAD	TERT expr	0.352897269
TCGA-CH-5788-01	PRAD	TERT expr	0.505715671
TCGA-CH-5790-01	PRAD	TERT expr	0.314736926
TCGA-CH-5791-01	PRAD	TERT expr	0.293639233
TCGA-CH-5792-01	PRAD	TERT expr	0.251542113
TCGA-CH-5794-01	PRAD	TERT expr	0.339046362
TCGA-CI-6619-01	CRC	TERT expr	0.572079024
TCGA-CI-6621-01	CRC	TERT expr	0.567002371
TCGA-CI-6622-01	CRC	TERT expr	0.492595909
TCGA-CI-6624-01	CRC	TERT expr	0.40525056
TCGA-CJ-4637-01	KIRC	TERT expr	0.290813303
TCGA-CJ-4638-01	KIRC	TERT expr	0.248901164
TCGA-CJ-4899-01	KIRC	TERT expr	0.232697138
TCGA-CJ-4901-01	KIRC	TERT expr	0.286099727
TCGA-CJ-4902-01	KIRC	TERT expr	0.256205716
TCGA-CJ-4905-01	KIRC	TERT expr	0.34031498
TCGA-CJ-4908-01	KIRC	TERT expr	0.224969631
TCGA-CJ-4912-01	KIRC	TERT expr	0.192082597
TCGA-CJ-4918-01	KIRC	TERT expr	0.250543835
TCGA-CJ-4920-01	KIRC	TERT expr	0.250734087
TCGA-CJ-4923-01	KIRC	TERT expr	0.209079234
TCGA-CJ-5680-01	KIRC	TERT expr	0.297953026
TCGA-CJ-5681-01	KIRC	TERT expr	0.419837333
TCGA-CJ-5683-01	KIRC	TERT expr	0.289899366
TCGA-CJ-6028-01	KIRC	TERT expr	0.277800501
TCGA-CJ-6031-01	KIRC	TERT expr	0.227208595
TCGA-CJ-6032-01	KIRC	TERT expr	0.209209045
TCGA-CJ-6033-01	KIRC	TERT expr	0.214143214
TCGA-CK-4947-01	CRC	TERT expr	0.508025172
TCGA-CK-4948-01	CRC	TERT expr	0.54450773
TCGA-CK-4950-01	CRC	TERT expr	0.492699014
TCGA-CK-4952-01	CRC	TERT expr	0.715436238
TCGA-CK-5912-01	CRC	TERT expr	0.553181822
TCGA-CK-5913-01	CRC	TERT expr	0.563820197
TCGA-CK-5914-01	CRC	TERT expr	0.656778264
TCGA-CK-5915-01	CRC	TERT expr	0.588454615
TCGA-CK-5916-01	CRC	TERT expr	0.505788905
TCGA-CL-4957-01	CRC	TERT expr	0.573700153
TCGA-CL-5917-01	CRC	TERT expr	0.479830575
TCGA-CL-5918-01	CRC	TERT expr	0.582884749
TCGA-CM-4743-01	CRC	TERT expr	0.496550578
TCGA-CM-4744-01	CRC	TERT expr	0.592639926
TCGA-CM-4747-01	CRC	TERT expr	0.464639011
TCGA-CM-5344-01	CRC	TERT expr	0.458791383
TCGA-CM-5348-01	CRC	TERT expr	0.402324937
TCGA-CM-5349-01	CRC	TERT expr	0.504277569
TCGA-CM-5861-01	CRC	TERT expr	0.509412991
TCGA-CM-5862-01	CRC	TERT expr	0.570603912
TCGA-CM-5864-01	CRC	TERT expr	0.475760805
TCGA-CM-5868-01	CRC	TERT expr	0.55690221
TCGA-CM-6163-01	CRC	TERT expr	0.509361792
TCGA-CM-6164-01	CRC	TERT expr	0.545415207
TCGA-CM-6165-01	CRC	TERT expr	0.437728948
TCGA-CM-6166-01	CRC	TERT expr	0.566838282
TCGA-CM-6168-01	CRC	TERT expr	0.425345095
TCGA-CM-6169-01	CRC	TERT expr	0.410501584
TCGA-CM-6170-01	CRC	TERT expr	0.508304642
TCGA-CM-6171-01	CRC	TERT expr	0.553113217
TCGA-CM-6172-01	CRC	TERT expr	0.538678163
TCGA-CM-6674-01	CRC	TERT expr	0.556741658
TCGA-CM-6675-01	CRC	TERT expr	0.548301833
TCGA-CM-6676-01	CRC	TERT expr	0.474031146
TCGA-CM-6677-01	CRC	TERT expr	0.603576101
TCGA-CM-6678-01	CRC	TERT expr	0.439763479
TCGA-CM-6679-01	CRC	TERT expr	0.450378984
TCGA-CM-6680-01	CRC	TERT expr	0.522096979
TCGA-CN-4723-01	HNSC	TERT expr	0.467956359
TCGA-CN-4725-01	HNSC	TERT expr	0.471634855
TCGA-CN-4728-01	HNSC	TERT expr	0.253958717
TCGA-CN-4729-01	HNSC	TERT expr	0.442214691
TCGA-CN-4730-01	HNSC	TERT expr	0.533642957
TCGA-CN-4731-01	HNSC	TERT expr	0.442028097
TCGA-CN-4733-01	HNSC	TERT expr	0.39073442
TCGA-CN-4735-01	HNSC	TERT expr	0.444664469
TCGA-CN-4736-01	HNSC	TERT expr	0.362172599
TCGA-CN-4737-01	HNSC	TERT expr	0.3340079
TCGA-CN-4738-01	HNSC	TERT expr	0.457948495
TCGA-CN-4739-01	HNSC	TERT expr	0.476897837
TCGA-CN-4740-01	HNSC	TERT expr	0.308040262
TCGA-CN-4741-01	HNSC	TERT expr	0.512465623
TCGA-CN-4742-01	HNSC	TERT expr	0.338593578
TCGA-CN-5355-01	HNSC	TERT expr	0.383946283
TCGA-CN-5356-01	HNSC	TERT expr	0.498468089
TCGA-CN-5358-01	HNSC	TERT expr	0.289370104
TCGA-CN-5359-01	HNSC	TERT expr	0.371908668
TCGA-CN-5360-01	HNSC	TERT expr	0.418012954
TCGA-CN-5363-01	HNSC	TERT expr	0.500471249
TCGA-CN-5364-01	HNSC	TERT expr	0.443243725
TCGA-CN-5365-01	HNSC	TERT expr	0.425298987
TCGA-CN-5366-01	HNSC	TERT expr	0.415667638
TCGA-CN-5367-01	HNSC	TERT expr	0.403050239
TCGA-CN-5369-01	HNSC	TERT expr	0.432269278
TCGA-CN-5370-01	HNSC	TERT expr	0.422066199
TCGA-CN-5374-01	HNSC	TERT expr	0.562191545
TCGA-CN-6010-01	HNSC	TERT expr	0.489935288
TCGA-CN-6011-01	HNSC	TERT expr	0.425974557
TCGA-CN-6012-01	HNSC	TERT expr	0.440105124
TCGA-CN-6013-01	HNSC	TERT expr	0.416416225
TCGA-CN-6017-01	HNSC	TERT expr	0.296872649
TCGA-CN-6018-01	HNSC	TERT expr	0.471092844
TCGA-CN-6019-01	HNSC	TERT expr	0.259946127
TCGA-CN-6021-01	HNSC	TERT expr	0.4149685
TCGA-CN-6022-01	HNSC	TERT expr	0.374935526
TCGA-CN-6023-01	HNSC	TERT expr	0.516813443
TCGA-CN-6024-01	HNSC	TERT expr	0.496195716
TCGA-CN-6988-01	HNSC	TERT expr	0.495701599
TCGA-CN-6989-01	HNSC	TERT expr	0.418419057
TCGA-CN-6992-01	HNSC	TERT expr	0.477285149
TCGA-CN-6994-01	HNSC	TERT expr	0.371890964
TCGA-CN-6996-01	HNSC	TERT expr	0.432418026
TCGA-CN-6997-01	HNSC	TERT expr	0.62326136
TCGA-CN-6998-01	HNSC	TERT expr	0.395239058
TCGA-CN-A497-01	HNSC	TERT expr	0.576102782
TCGA-CN-A498-01	HNSC	TERT expr	0.431684775
TCGA-CN-A49A-01	HNSC	TERT expr	0.532992454
TCGA-CN-A49B-01	HNSC	TERT expr	0.463212931
TCGA-CN-A49C-01	HNSC	TERT expr	0.538349337
TCGA-CN-A63T-01	HNSC	TERT expr	0.405491253
TCGA-CN-A63U-01	HNSC	TERT expr	0.497878663
TCGA-CN-A63V-01	HNSC	TERT expr	0.467275113
TCGA-CN-A63W-01	HNSC	TERT expr	0.487725076
TCGA-CN-A641-01	HNSC	TERT expr	0.525806143
TCGA-CN-A642-01	HNSC	TERT expr	0.523976815
TCGA-CN-A6UY-01	HNSC	TERT expr	0.641796685
TCGA-CN-A6V1-01	HNSC	TERT expr	0.521729651
TCGA-CN-A6V3-01	HNSC	TERT expr	0.510740088
TCGA-CN-A6V6-01	HNSC	TERT expr	0.56069249
TCGA-CN-A6V7-01	HNSC	TERT expr	0.594817145
TCGA-CQ-5324-01	HNSC	TERT expr	0.447800197
TCGA-CQ-5325-01	HNSC	TERT expr	0.316885193
TCGA-CQ-5326-01	HNSC	TERT expr	0.395851695
TCGA-CQ-5327-01	HNSC	TERT expr	0.482255164
TCGA-CQ-5329-01	HNSC	TERT expr	0.519161175
TCGA-CQ-5330-01	HNSC	TERT expr	0.440602679
TCGA-CQ-5331-01	HNSC	TERT expr	0.472807487
TCGA-CQ-5332-01	HNSC	TERT expr	0.460742069
TCGA-CQ-5333-01	HNSC	TERT expr	0.484757816
TCGA-CQ-5334-01	HNSC	TERT expr	0.501762654
TCGA-CQ-6218-01	HNSC	TERT expr	0.338289443
TCGA-CQ-6223-01	HNSC	TERT expr	0.418092488
TCGA-CQ-6224-01	HNSC	TERT expr	0.32908479
TCGA-CQ-6225-01	HNSC	TERT expr	0.539007685
TCGA-CQ-6227-01	HNSC	TERT expr	0.346669896
TCGA-CQ-6228-01	HNSC	TERT expr	0.479672708
TCGA-CQ-6229-01	HNSC	TERT expr	0.421377176
TCGA-CQ-7063-01	HNSC	TERT expr	0.434872707
TCGA-CQ-7065-01	HNSC	TERT expr	0.409847374
TCGA-CQ-7068-01	HNSC	TERT expr	0.493492423
TCGA-CQ-7069-01	HNSC	TERT expr	0.314509109
TCGA-CQ-7071-01	HNSC	TERT expr	0.456612389
TCGA-CQ-7072-01	HNSC	TERT expr	0.475937477
TCGA-CQ-A4C6-01	HNSC	TERT expr	0.391410747
TCGA-CQ-A4C9-01	HNSC	TERT expr	0.538206398
TCGA-CQ-A4CB-01	HNSC	TERT expr	0.438255078
TCGA-CQ-A4CD-01	HNSC	TERT expr	0.580047483
TCGA-CQ-A4CE-01	HNSC	TERT expr	0.479221968
TCGA-CQ-A4CG-01	HNSC	TERT expr	0.501674034
TCGA-CQ-A4CH-01	HNSC	TERT expr	0.529191328
TCGA-CQ-A4CI-01	HNSC	TERT expr	0.643935895
TCGA-CR-5247-01	HNSC	TERT expr	0.428360711
TCGA-CR-5249-01	HNSC	TERT expr	0.49687445
TCGA-CR-5250-01	HNSC	TERT expr	0.613364789
TCGA-CR-6467-01	HNSC	TERT expr	0.601124772
TCGA-CR-6470-01	HNSC	TERT expr	0.500667328
TCGA-CR-6472-01	HNSC	TERT expr	0.63178439
TCGA-CR-6474-01	HNSC	TERT expr	0.277159143
TCGA-CR-6477-01	HNSC	TERT expr	0.405613696
TCGA-CR-6478-01	HNSC	TERT expr	0.455023159
TCGA-CR-6480-01	HNSC	TERT expr	0.506915323
TCGA-CR-6482-01	HNSC	TERT expr	0.486903981
TCGA-CR-6484-01	HNSC	TERT expr	0.468822437
TCGA-CR-6487-01	HNSC	TERT expr	0.649241267
TCGA-CR-6488-01	HNSC	TERT expr	0.34559872
TCGA-CR-6492-01	HNSC	TERT expr	0.352676494
TCGA-CR-6493-01	HNSC	TERT expr	0.556014591
TCGA-CR-7364-01	HNSC	TERT expr	0.372553119
TCGA-CR-7367-01	HNSC	TERT expr	0.396238743
TCGA-CR-7370-01	HNSC	TERT expr	0.514717283
TCGA-CR-7371-01	HNSC	TERT expr	0.421048041
TCGA-CR-7372-01	HNSC	TERT expr	0.426855658
TCGA-CR-7373-01	HNSC	TERT expr	0.541868708
TCGA-CR-7374-01	HNSC	TERT expr	0.401696404
TCGA-CR-7376-01	HNSC	TERT expr	0.353434707
TCGA-CR-7377-01	HNSC	TERT expr	0.348286883
TCGA-CR-7379-01	HNSC	TERT expr	0.386346942
TCGA-CR-7380-01	HNSC	TERT expr	0.495649932
TCGA-CR-7382-01	HNSC	TERT expr	0.414304857
TCGA-CR-7383-01	HNSC	TERT expr	0.409725209
TCGA-CR-7385-01	HNSC	TERT expr	0.586961399
TCGA-CR-7386-01	HNSC	TERT expr	0.290134026
TCGA-CR-7388-01	HNSC	TERT expr	0.367424177
TCGA-CR-7389-01	HNSC	TERT expr	0.317999096
TCGA-CR-7390-01	HNSC	TERT expr	0.495251808
TCGA-CR-7391-01	HNSC	TERT expr	0.304610047
TCGA-CR-7392-01	HNSC	TERT expr	0.40569201
TCGA-CR-7394-01	HNSC	TERT expr	0.33370638
TCGA-CR-7395-01	HNSC	TERT expr	0.418345808
TCGA-CR-7397-01	HNSC	TERT expr	0.324066258
TCGA-CR-7398-01	HNSC	TERT expr	0.647865185
TCGA-CR-7399-01	HNSC	TERT expr	0.497414518
TCGA-CR-7401-01	HNSC	TERT expr	0.291940734
TCGA-CR-7402-01	HNSC	TERT expr	0.46049069
TCGA-CR-7404-01	HNSC	TERT expr	0.610311055
TCGA-CU-A0YN-01	BLCA	TERT expr	0.5908874
TCGA-CU-A0YO-01	BLCA	TERT expr	0.384132246
TCGA-CU-A3KJ-01	BLCA	TERT expr	0.482956179
TCGA-CU-A3QU-01	BLCA	TERT expr	0.619289913
TCGA-CU-A3YL-01	BLCA	TERT expr	0.419036879
TCGA-CU-A5W6-01	BLCA	TERT expr	0.431750042
TCGA-CU-A72E-01	BLCA	TERT expr	0.486655118
TCGA-CV-5430-01	HNSC	TERT expr	0.451098723
TCGA-CV-5431-01	HNSC	TERT expr	0.540386093
TCGA-CV-5432-01	HNSC	TERT expr	0.474070302
TCGA-CV-5434-01	HNSC	TERT expr	0.537488656
TCGA-CV-5435-01	HNSC	TERT expr	0.556736664
TCGA-CV-5436-01	HNSC	TERT expr	0.434553649
TCGA-CV-5439-01	HNSC	TERT expr	0.519023662
TCGA-CV-5440-01	HNSC	TERT expr	0.401928464
TCGA-CV-5441-01	HNSC	TERT expr	0.443977949
TCGA-CV-5442-01	HNSC	TERT expr	0.688543806
TCGA-CV-5443-01	HNSC	TERT expr	0.640782629
TCGA-CV-5966-01	HNSC	TERT expr	0.56021623
TCGA-CV-5970-01	HNSC	TERT expr	0.388089205
TCGA-CV-5971-01	HNSC	TERT expr	0.295065949
TCGA-CV-5973-01	HNSC	TERT expr	0.345928777
TCGA-CV-5976-01	HNSC	TERT expr	0.460197647
TCGA-CV-5977-01	HNSC	TERT expr	0.544951544
TCGA-CV-5978-01	HNSC	TERT expr	0.408682102
TCGA-CV-5979-01	HNSC	TERT expr	0.481093955
TCGA-CV-6003-01	HNSC	TERT expr	0.603836933
TCGA-CV-6433-01	HNSC	TERT expr	0.63961453
TCGA-CV-6436-01	HNSC	TERT expr	0.417830375
TCGA-CV-6441-01	HNSC	TERT expr	0.546489971
TCGA-CV-6933-01	HNSC	TERT expr	0.441732006
TCGA-CV-6934-01	HNSC	TERT expr	0.291964964
TCGA-CV-6936-01	HNSC	TERT expr	0.525496341
TCGA-CV-6937-01	HNSC	TERT expr	0.374618469
TCGA-CV-6938-01	HNSC	TERT expr	0.429305685
TCGA-CV-6939-01	HNSC	TERT expr	0.483079014
TCGA-CV-6941-01	HNSC	TERT expr	0.46232064
TCGA-CV-6942-01	HNSC	TERT expr	0.489624504
TCGA-CV-6943-01	HNSC	TERT expr	0.33131856
TCGA-CV-6945-01	HNSC	TERT expr	0.380408649
TCGA-CV-6948-01	HNSC	TERT expr	0.588738414
TCGA-CV-6950-01	HNSC	TERT expr	0.470612777
TCGA-CV-6951-01	HNSC	TERT expr	0.356510916
TCGA-CV-6952-01	HNSC	TERT expr	0.442474827
TCGA-CV-6953-01	HNSC	TERT expr	0.417006199
TCGA-CV-6954-01	HNSC	TERT expr	0.357887913
TCGA-CV-6955-01	HNSC	TERT expr	0.44828952
TCGA-CV-6956-01	HNSC	TERT expr	0.474003975
TCGA-CV-6959-01	HNSC	TERT expr	0.451108081
TCGA-CV-6960-01	HNSC	TERT expr	0.41865341
TCGA-CV-6961-01	HNSC	TERT expr	0.423806105
TCGA-CV-6962-01	HNSC	TERT expr	0.50781008
TCGA-CV-7089-01	HNSC	TERT expr	0.402676513
TCGA-CV-7090-01	HNSC	TERT expr	0.439865875
TCGA-CV-7091-01	HNSC	TERT expr	0.458221806
TCGA-CV-7095-01	HNSC	TERT expr	0.438626721
TCGA-CV-7097-01	HNSC	TERT expr	0.45392976
TCGA-CV-7099-01	HNSC	TERT expr	0.46318554
TCGA-CV-7100-01	HNSC	TERT expr	0.557880415
TCGA-CV-7101-01	HNSC	TERT expr	0.383799701
TCGA-CV-7102-01	HNSC	TERT expr	0.400866636
TCGA-CV-7103-01	HNSC	TERT expr	0.404124939
TCGA-CV-7104-01	HNSC	TERT expr	0.405527983
TCGA-CV-7177-01	HNSC	TERT expr	0.377851701
TCGA-CV-7178-01	HNSC	TERT expr	0.474811597
TCGA-CV-7180-01	HNSC	TERT expr	0.521372202
TCGA-CV-7183-01	HNSC	TERT expr	0.394579178
TCGA-CV-7235-01	HNSC	TERT expr	0.525758858
TCGA-CV-7236-01	HNSC	TERT expr	0.414619002
TCGA-CV-7238-01	HNSC	TERT expr	0.370810342
TCGA-CV-7242-01	HNSC	TERT expr	0.359063323
TCGA-CV-7243-01	HNSC	TERT expr	0.396624979
TCGA-CV-7245-01	HNSC	TERT expr	0.430254124
TCGA-CV-7247-01	HNSC	TERT expr	0.463264333
TCGA-CV-7248-01	HNSC	TERT expr	0.416261166
TCGA-CV-7250-01	HNSC	TERT expr	0.515776575
TCGA-CV-7252-01	HNSC	TERT expr	0.427205246
TCGA-CV-7253-01	HNSC	TERT expr	0.488961355
TCGA-CV-7254-01	HNSC	TERT expr	0.423564389
TCGA-CV-7255-01	HNSC	TERT expr	0.472781138
TCGA-CV-7261-01	HNSC	TERT expr	0.559494651
TCGA-CV-7263-01	HNSC	TERT expr	0.418544573
TCGA-CV-7407-01	HNSC	TERT expr	0.445954687
TCGA-CV-7413-01	HNSC	TERT expr	0.294407748
TCGA-CV-7414-01	HNSC	TERT expr	0.384034263
TCGA-CV-7418-01	HNSC	TERT expr	0.615100596
TCGA-CV-7421-01	HNSC	TERT expr	0.465933071
TCGA-CV-7422-01	HNSC	TERT expr	0.524565099
TCGA-CV-7423-01	HNSC	TERT expr	0.466450485
TCGA-CV-7424-01	HNSC	TERT expr	0.452260762
TCGA-CV-7425-01	HNSC	TERT expr	0.479930519
TCGA-CV-7427-01	HNSC	TERT expr	0.425583922
TCGA-CV-7429-01	HNSC	TERT expr	0.536440791
TCGA-CV-7430-01	HNSC	TERT expr	0.423283095
TCGA-CV-7432-01	HNSC	TERT expr	0.531538534
TCGA-CV-7433-01	HNSC	TERT expr	0.332130992
TCGA-CV-7435-01	HNSC	TERT expr	0.359293034
TCGA-CV-7438-01	HNSC	TERT expr	0.42272184
TCGA-CV-7440-01	HNSC	TERT expr	0.551399101
TCGA-CV-A45O-01	HNSC	TERT expr	0.361100511
TCGA-CV-A45P-01	HNSC	TERT expr	0.473643219
TCGA-CV-A45Q-01	HNSC	TERT expr	0.494260883
TCGA-CV-A45R-01	HNSC	TERT expr	0.308877343
TCGA-CV-A45T-01	HNSC	TERT expr	0.451220296
TCGA-CV-A45U-01	HNSC	TERT expr	0.485209748
TCGA-CV-A45V-01	HNSC	TERT expr	0.402320247
TCGA-CV-A45W-01	HNSC	TERT expr	0.495964855
TCGA-CV-A45X-01	HNSC	TERT expr	0.400968088
TCGA-CV-A45Y-01	HNSC	TERT expr	0.322390181
TCGA-CV-A45Z-01	HNSC	TERT expr	0.464820084
TCGA-CV-A460-01	HNSC	TERT expr	0.4588452
TCGA-CV-A461-01	HNSC	TERT expr	0.40045396
TCGA-CV-A463-01	HNSC	TERT expr	0.522518367
TCGA-CV-A464-01	HNSC	TERT expr	0.485044775
TCGA-CV-A465-01	HNSC	TERT expr	0.388294212
TCGA-CV-A468-01	HNSC	TERT expr	0.401029781
TCGA-CV-A6JD-01	HNSC	TERT expr	0.468811037
TCGA-CV-A6JE-01	HNSC	TERT expr	0.544882924
TCGA-CV-A6JM-01	HNSC	TERT expr	0.466673369
TCGA-CV-A6JN-01	HNSC	TERT expr	0.520366399
TCGA-CV-A6JO-01	HNSC	TERT expr	0.454288078
TCGA-CV-A6JT-01	HNSC	TERT expr	0.290195976
TCGA-CV-A6JU-01	HNSC	TERT expr	0.346874778
TCGA-CV-A6JY-01	HNSC	TERT expr	0.440112606
TCGA-CV-A6JZ-01	HNSC	TERT expr	0.467815973
TCGA-CV-A6K0-01	HNSC	TERT expr	0.411315252
TCGA-CV-A6K1-01	HNSC	TERT expr	0.426758455
TCGA-CV-A6K2-01	HNSC	TERT expr	0.481569749
TCGA-CW-5585-01	KIRC	TERT expr	0.347449312
TCGA-CW-5589-01	KIRC	TERT expr	0.235248902
TCGA-CW-6087-01	KIRC	TERT expr	0.401568233
TCGA-CX-7085-01	HNSC	TERT expr	0.271875104
TCGA-CX-7086-01	HNSC	TERT expr	0.615921719
TCGA-CX-7219-01	HNSC	TERT expr	0.441764703
TCGA-CX-A4AQ-01	HNSC	TERT expr	0.44047492
TCGA-CZ-4853-01	KIRC	TERT expr	0.276235721
TCGA-CZ-4859-01	KIRC	TERT expr	0.250357725
TCGA-CZ-5451-01	KIRC	TERT expr	0.311702462
TCGA-CZ-5455-01	KIRC	TERT expr	0.265321241
TCGA-CZ-5458-01	KIRC	TERT expr	0.293108672
TCGA-CZ-5459-01	KIRC	TERT expr	0.3877948
TCGA-CZ-5460-01	KIRC	TERT expr	0.27628597
TCGA-CZ-5463-01	KIRC	TERT expr	0.308576928
TCGA-CZ-5468-01	KIRC	TERT expr	0.344354205
TCGA-CZ-5470-01	KIRC	TERT expr	0.276704225
TCGA-CZ-5987-01	KIRC	TERT expr	0.278014652
TCGA-CZ-5988-01	KIRC	TERT expr	0.361544665
TCGA-D5-5537-01	CRC	TERT expr	0.509453745
TCGA-D5-5538-01	CRC	TERT expr	0.416723582
TCGA-D5-5539-01	CRC	TERT expr	0.486758819
TCGA-D5-5540-01	CRC	TERT expr	0.697869739
TCGA-D5-5541-01	CRC	TERT expr	0.540280881
TCGA-D5-6529-01	CRC	TERT expr	0.458070658
TCGA-D5-6531-01	CRC	TERT expr	0.516979246
TCGA-D5-6532-01	CRC	TERT expr	0.566324385
TCGA-D5-6533-01	CRC	TERT expr	0.664254277
TCGA-D5-6534-01	CRC	TERT expr	0.274636238
TCGA-D5-6535-01	CRC	TERT expr	0.576422641
TCGA-D5-6536-01	CRC	TERT expr	0.49973158
TCGA-D5-6537-01	CRC	TERT expr	0.563739985
TCGA-D5-6538-01	CRC	TERT expr	0.604558456
TCGA-D5-6539-01	CRC	TERT expr	0.512050415
TCGA-D5-6540-01	CRC	TERT expr	0.617714809
TCGA-D5-6898-01	CRC	TERT expr	0.462099179
TCGA-D5-6920-01	CRC	TERT expr	0.547806918
TCGA-D5-6922-01	CRC	TERT expr	0.528555919
TCGA-D5-6924-01	CRC	TERT expr	0.513711956
TCGA-D5-6926-01	CRC	TERT expr	0.518841135
TCGA-D5-6927-01	CRC	TERT expr	0.544661425
TCGA-D5-6928-01	CRC	TERT expr	0.466786763
TCGA-D5-6929-01	CRC	TERT expr	0.516873629
TCGA-D5-6930-01	CRC	TERT expr	0.559735396
TCGA-D5-6931-01	CRC	TERT expr	0.542498103
TCGA-D5-6932-01	CRC	TERT expr	0.470932255
TCGA-D5-7000-01	CRC	TERT expr	0.548638354
TCGA-D6-6515-01	HNSC	TERT expr	0.388740536
TCGA-D6-6516-01	HNSC	TERT expr	0.492947934
TCGA-D6-6517-01	HNSC	TERT expr	0.462245254
TCGA-D6-6823-01	HNSC	TERT expr	0.534986697
TCGA-D6-6824-01	HNSC	TERT expr	0.288188656
TCGA-D6-6825-01	HNSC	TERT expr	0.376076263
TCGA-D6-6826-01	HNSC	TERT expr	0.376797658
TCGA-D6-6827-01	HNSC	TERT expr	0.524182296
TCGA-D6-8568-01	HNSC	TERT expr	0.45417957
TCGA-D6-8569-01	HNSC	TERT expr	0.507896838
TCGA-D6-A4Z9-01	HNSC	TERT expr	0.496840547
TCGA-D6-A4ZB-01	HNSC	TERT expr	0.389410909
TCGA-D6-A6EK-01	HNSC	TERT expr	0.45892048
TCGA-D6-A6EM-01	HNSC	TERT expr	0.465425115
TCGA-D6-A6EN-01	HNSC	TERT expr	0.509454493
TCGA-D6-A6EO-01	HNSC	TERT expr	0.578876113
TCGA-D6-A6EP-01	HNSC	TERT expr	0.384970532
TCGA-D6-A6EQ-01	HNSC	TERT expr	0.390052731
TCGA-D6-A6ES-01	HNSC	TERT expr	0.405827697
TCGA-D6-A74Q-01	HNSC	TERT expr	0.503008602
TCGA-D7-5577-01	STAD	TERT expr	0.496397707
TCGA-D7-5578-01	STAD	TERT expr	0.499931845
TCGA-D7-6519-01	STAD	TERT expr	0.365646106
TCGA-D7-6520-01	STAD	TERT expr	0.311881453
TCGA-D7-6521-01	STAD	TERT expr	0.264669224
TCGA-D7-6522-01	STAD	TERT expr	0.349855878
TCGA-D7-6524-01	STAD	TERT expr	0.310551324
TCGA-D7-6525-01	STAD	TERT expr	0.510422046
TCGA-D7-6526-01	STAD	TERT expr	0.71641038
TCGA-D7-6527-01	STAD	TERT expr	0.5842936
TCGA-D7-6528-01	STAD	TERT expr	0.722080586
TCGA-D7-6815-01	STAD	TERT expr	0.467356757
TCGA-D7-6817-01	STAD	TERT expr	0.52505959
TCGA-D7-6818-01	STAD	TERT expr	0.453859391
TCGA-D7-6820-01	STAD	TERT expr	0.592554318
TCGA-D7-6822-01	STAD	TERT expr	0.58415472
TCGA-D7-8570-01	STAD	TERT expr	0.448831234
TCGA-D7-8572-01	STAD	TERT expr	0.548303472
TCGA-D7-8573-01	STAD	TERT expr	0.58696244
TCGA-D7-8574-01	STAD	TERT expr	0.371425115
TCGA-D7-8575-01	STAD	TERT expr	0.363550479
TCGA-D7-8576-01	STAD	TERT expr	0.499123601
TCGA-D7-8578-01	STAD	TERT expr	0.285578209
TCGA-D7-8579-01	STAD	TERT expr	0.268089317
TCGA-D7-A4YT-01	STAD	TERT expr	0.557146441
TCGA-D7-A4YU-01	STAD	TERT expr	0.641532297
TCGA-D7-A4YV-01	STAD	TERT expr	0.632033108
TCGA-D7-A4YX-01	STAD	TERT expr	0.605864254
TCGA-D7-A4YY-01	STAD	TERT expr	0.539096156
TCGA-D7-A4Z0-01	STAD	TERT expr	0.326053142
TCGA-D8-A13Y-01	BRCA	TERT expr	0.709186835
TCGA-D8-A13Z-01	BRCA	TERT expr	0.471584249
TCGA-D8-A141-01	BRCA	TERT expr	0.334783893
TCGA-D8-A142-01	BRCA	TERT expr	0.383070845
TCGA-D8-A143-01	BRCA	TERT expr	0.512393105
